source_uic,target_uic,weight_minutes,source_name,target_name
87317263,87317305,1.106,Calais-Ville,Les Fontinettes
87317263,87317610,55.736,Calais-Ville,Beau-Marais
87317305,87281071,3.146,Les Fontinettes,Calais-Fréthun
87317305,87281410,5.595,Les Fontinettes,Pont-d'Ardres
87317305,87317263,1.106,Les Fontinettes,Calais-Ville
87317305,87317610,51.843,Les Fontinettes,Beau-Marais
87317321,87316679,2.183,Caffiers,Pihen
87317321,87316687,2.77,Caffiers,Le Haut-Banc
87317339,87316687,1.715,Marquise-Rinxent,Le Haut-Banc
87317339,87317123,5.721,Marquise-Rinxent,Wimille-Wimereux
87317362,87313130,4.728,Abbeville,Pont-Remy
87317362,87317396,7.418,Abbeville,Noyelles-sur-Mer
87317396,87317362,7.418,Noyelles-sur-Mer,Abbeville
87317396,87317404,5.408,Noyelles-sur-Mer,Rue
87317404,87317057,8.785,Rue,Rang-du-Fliers-Verton
87317404,87317396,5.408,Rue,Noyelles-sur-Mer
87317487,87316745,2.457,Quesnoy-le-Montant,Acheux-Franleu
87317495,87316745,1.219,Chepy-Valines,Acheux-Franleu
87317495,87316752,1.225,Chepy-Valines,Feuquerolles
87317503,87316752,1.0,Feuquières-Fressenneville,Feuquerolles
87317503,87317511,2.047,Feuquières-Fressenneville,Woincourt
87317511,87317503,2.047,Woincourt,Feuquières-Fressenneville
87317511,87317537,5.074,Woincourt,Eu
87317529,87317537,1.721,Le Tréport-Mers,Eu
87317537,87313817,7.096,Eu,Longroy-Gamaches
87317537,87317511,5.074,Eu,Woincourt
87317537,87317529,1.721,Eu,Le Tréport-Mers
87317586,87317016,22.882,Boulogne-Ville,Boulogne-Tintelleries
87317586,87317115,2.785,Boulogne-Ville,Pont-de-Briques
87317610,87281246,9.046,Beau-Marais,Gravelines
87317610,87317263,55.736,Beau-Marais,Calais-Ville
87317610,87317305,51.843,Beau-Marais,Les Fontinettes
87318964,87319012,18.0,Avignon-TGV,Aix-en-Provence-TGV
87318964,87763029,31.0,Avignon-TGV,Valence-TGV
87318964,87765008,40.135,Avignon-TGV,Avignon-Centre
87319012,87318964,18.0,Aix-en-Provence-TGV,Avignon-TGV
87321745,87481689,1.0,Penhoët,La Croix-de-Méan
87321745,87481705,1.0,Penhoët,St-Nazaire
87322347,87473850,1.16,Traou-Nez,Lancerf
87322347,87473876,1.841,Traou-Nez,Frynaudour
87323675,87641001,20.801,Montluçon-Rimard,Montluçon-Ville
87323675,87641191,34.199,Montluçon-Rimard,La Ville-Gozet
87323675,87641415,6.462,Montluçon-Rimard,Commentry
87324095,87575217,1.0,Futuroscope,Jaunay-Clan
87324095,87575225,1.131,Futuroscope,Chasseneuil (Vienne)
87324335,87295055,3.453,Hirson-Écoles,Anor
87324335,87295063,1.026,Hirson-Écoles,Hirson
87328021,87615344,4.757,Les Cauquillous,St-Sulpice
87328021,87615476,3.484,Les Cauquillous,Lavaur
87328195,87574855,6.127,Thésée,Montrichard
87328195,87574897,3.664,Thésée,St-Aignan-Noyers
87328328,87545301,1.022,Bibliothèque-François-Mitterrand,Ivry-sur-Seine
87328328,87547000,1.0,Bibliothèque-François-Mitterrand,Paris-Austerlitz
87328328,87547026,28.226,Bibliothèque-François-Mitterrand,Paris-Austerlitz-Souterrain
87328328,87686006,31.001,Bibliothèque-François-Mitterrand,Paris-Gare-de-Lyon
87328328,87686030,30.678,Bibliothèque-François-Mitterrand,Paris-Gare-de-Lyon-Souterrain
87328328,87686667,24.677,Bibliothèque-François-Mitterrand,Paris-Bercy
87334482,87381905,1.743,Neuville-Université,Cergy-Préfecture
87334490,87471003,2.874,Cesson-Sévigné,Rennes
87334490,87471540,3.145,Cesson-Sévigné,Noyal-Acigné
87334508,87471003,48.276,La Poterie,Rennes
87334508,87471029,3.144,La Poterie,Vern
87337378,87444406,1.167,Dives-sur-Mer-Port-Guillaume,Houlgate
87337378,87444414,1.0,Dives-sur-Mer-Port-Guillaume,Dives-Cabourg
87337980,87276097,1.369,St-Ouen-l'Aumône-Liesse,Pierrelaye
87337980,87276105,1.216,St-Ouen-l'Aumône-Liesse,St-Ouen-l'Aumône
87337980,87276147,37.244,St-Ouen-l'Aumône-Liesse,Épluches
87337980,87276154,46.129,St-Ouen-l'Aumône-Liesse,Pont-Petit
87337980,87381426,30.397,St-Ouen-l'Aumône-Liesse,St-Ouen-l'Aumône-Église
87338517,87212308,1.223,Hoenheim-Tram,Bischheim
87338517,87212316,3.488,Hoenheim-Tram,La Wantzenau
87338525,87212027,1.784,Krimmeri-Meinau,Strasbourg-Ville
87338590,87756395,3.574,Monte-Carlo-Country-Club,Cap-d'Ail
87338590,87756460,1.0,Monte-Carlo-Country-Club,Cap-Martin-Roquebrune
87338590,87756478,41.321,Monte-Carlo-Country-Club,Carnolès
87342006,87342139,2.787,Béthune,Noeux-les-Mines
87342006,87342204,1.348,Béthune,Fouquereuil
87342014,87342071,4.948,Arras,Boisleux
87342014,87342089,4.709,Arras,Roeux
87342014,87342592,4.405,Arras,Bailleul-Sir-Berthoult
87342030,87313072,7.0,Miraumont,Albert
87342030,87342048,3.0,Miraumont,Achiet
87342048,87342030,3.0,Achiet,Miraumont
87342048,87342063,2.283,Achiet,Courcelles-le-Comte
87342063,87342048,2.283,Courcelles-le-Comte,Achiet
87342063,87342071,2.679,Courcelles-le-Comte,Boisleux
87342071,87342014,4.948,Boisleux,Arras
87342071,87342063,2.679,Boisleux,Courcelles-le-Comte
87342089,87342014,4.709,Roeux,Arras
87342089,87342097,1.949,Roeux,Biache-St-Vaast
87342097,87342089,1.949,Biache-St-Vaast,Roeux
87342097,87342113,1.676,Biache-St-Vaast,Vitry-en-Artois
87342105,87342121,1.481,Bully-Grenay,Mazingarbe
87342105,87345041,1.75,Bully-Grenay,Liévin
87342113,87342097,1.676,Vitry-en-Artois,Biache-St-Vaast
87342113,87345108,1.399,Vitry-en-Artois,Brebières-Sud
87342121,87342105,1.481,Mazingarbe,Bully-Grenay
87342121,87342139,1.787,Mazingarbe,Noeux-les-Mines
87342139,87342006,2.787,Noeux-les-Mines,Béthune
87342139,87342121,1.787,Noeux-les-Mines,Mazingarbe
87342188,87342212,3.201,Maroeuil,Frévin-Capelle
87342204,87342006,1.348,Fouquereuil,Béthune
87342204,87342220,1.868,Fouquereuil,Chocques
87342212,87342188,3.201,Frévin-Capelle,Maroeuil
87342212,87342246,1.708,Frévin-Capelle,Aubigny-en-Artois
87342220,87342204,1.868,Chocques,Fouquereuil
87342220,87342238,3.729,Chocques,Lillers
87342238,87342220,3.729,Lillers,Chocques
87342238,87342261,1.847,Lillers,Ham-en-Artois
87342246,87342212,1.708,Aubigny-en-Artois,Frévin-Capelle
87342246,87342253,1.426,Aubigny-en-Artois,Savy-Berlette
87342253,87342246,1.426,Savy-Berlette,Aubigny-en-Artois
87342253,87342303,2.414,Savy-Berlette,Tincques
87342261,87342238,1.847,Ham-en-Artois,Lillers
87342261,87342279,1.54,Ham-en-Artois,Isbergues
87342279,87342261,1.54,Isbergues,Ham-en-Artois
87342279,87342287,2.385,Isbergues,Thiennes
87342287,87342279,2.385,Thiennes,Isbergues
87342287,87342295,2.262,Thiennes,Steenbecque
87342295,87286302,3.717,Steenbecque,Hazebrouck
87342295,87342287,2.262,Steenbecque,Thiennes
87342303,87342253,2.414,Tincques,Savy-Berlette
87342337,87342550,7.947,St-Pol-sur-Ternoise,Pernes-Camblain
87342402,87342410,2.228,Beuvry (Pas-de-Calais),Cuinchy
87342402,87342535,8.066,Beuvry (Pas-de-Calais),Vis-à-Marles
87342410,87342402,2.228,Cuinchy,Beuvry (Pas-de-Calais)
87342410,87342436,2.482,Cuinchy,La Bassée
87342436,87342410,2.482,La Bassée,Cuinchy
87342436,87342451,1.501,La Bassée,Salomé
87342451,87342436,1.501,Salomé,La Bassée
87342451,87342469,1.235,Salomé,Marquillies
87342469,87286435,1.93,Marquillies,Don-Sainghin
87342469,87342451,1.235,Marquillies,Salomé
87342527,87342576,1.0,Farbus,Vimy
87342527,87342592,1.475,Farbus,Bailleul-Sir-Berthoult
87342535,87342402,8.066,Vis-à-Marles,Beuvry (Pas-de-Calais)
87342535,87342543,1.953,Vis-à-Marles,Calonne-Ricouart
87342543,87342535,1.953,Calonne-Ricouart,Vis-à-Marles
87342543,87342550,2.011,Calonne-Ricouart,Pernes-Camblain
87342550,87342337,7.947,Pernes-Camblain,St-Pol-sur-Ternoise
87342550,87342543,2.011,Pernes-Camblain,Calonne-Ricouart
87342576,87342527,1.0,Vimy,Farbus
87342576,87342584,2.168,Vimy,Avion
87342584,87342576,2.168,Avion,Vimy
87342584,87345025,1.435,Avion,Lens
87342592,87342014,4.405,Bailleul-Sir-Berthoult,Arras
87342592,87342527,1.475,Bailleul-Sir-Berthoult,Farbus
87343004,87343160,1.93,Valenciennes,Beuvrages
87343004,87343210,2.129,Valenciennes,Le Poirier-Université
87343004,87343400,2.342,Valenciennes,Trith-St-Léger
87343103,87286567,2.841,St-Amand-les-Eaux,Rosult
87343103,87343160,4.927,St-Amand-les-Eaux,Beuvrages
87343160,87343004,1.93,Beuvrages,Valenciennes
87343160,87343103,4.927,Beuvrages,St-Amand-les-Eaux
87343210,87295857,7.979,Le Poirier-Université,Le Quesnoy
87343210,87343004,2.129,Le Poirier-Université,Valenciennes
87343210,87343400,18.202,Le Poirier-Université,Trith-St-Léger
87343400,87343004,2.342,Trith-St-Léger,Valenciennes
87343400,87343210,18.202,Trith-St-Léger,Le Poirier-Université
87343400,87343418,1.488,Trith-St-Léger,Prouvy-Thiant
87343418,87343400,1.488,Prouvy-Thiant,Trith-St-Léger
87343418,87343459,3.802,Prouvy-Thiant,Denain
87343459,87343418,3.802,Denain,Prouvy-Thiant
87343475,87345314,4.176,Lourches,Somain
87343475,87345389,2.055,Lourches,Bouchain
87345009,87345116,2.956,Douai,Corbehem
87345009,87345207,1.612,Douai,Pont-de-la-Deûle
87345009,87345405,1.463,Douai,Sin-le-Noble
87345025,87342584,1.435,Lens,Avion
87345025,87345033,1.479,Lens,Loos-en-Gohelle
87345033,87345025,1.479,Loos-en-Gohelle,Lens
87345033,87345041,1.0,Loos-en-Gohelle,Liévin
87345041,87342105,1.75,Liévin,Bully-Grenay
87345041,87345033,1.0,Liévin,Loos-en-Gohelle
87345108,87342113,1.399,Brebières-Sud,Vitry-en-Artois
87345108,87345116,1.115,Brebières-Sud,Corbehem
87345116,87345009,2.956,Corbehem,Douai
87345116,87345108,1.115,Corbehem,Brebières-Sud
87345124,87345132,1.0,Pont-de-Sallaumines,Coron-de-Méricourt
87345124,87345215,15.617,Pont-de-Sallaumines,Sallaumines
87345132,87345124,1.0,Coron-de-Méricourt,Pont-de-Sallaumines
87345132,87345140,1.061,Coron-de-Méricourt,Billy-Montigny
87345140,87345132,1.061,Billy-Montigny,Coron-de-Méricourt
87345140,87345157,1.601,Billy-Montigny,Hénin-Beaumont
87345157,87345140,1.601,Hénin-Beaumont,Billy-Montigny
87345157,87345165,1.617,Hénin-Beaumont,Dourges
87345165,87345157,1.617,Dourges,Hénin-Beaumont
87345207,87345009,1.612,Pont-de-la-Deûle,Douai
87345207,87345223,2.093,Pont-de-la-Deûle,Leforest
87345215,87345124,15.617,Sallaumines,Pont-de-Sallaumines
87345215,87345231,1.109,Sallaumines,Loison-sous-Lens
87345223,87345207,2.093,Leforest,Pont-de-la-Deûle
87345223,87345249,1.5,Leforest,Halte d'Ostricourt
87345231,87345215,1.109,Loison-sous-Lens,Sallaumines
87345231,87345264,2.085,Loison-sous-Lens,Pont-à-Vendin
87345249,87345223,1.5,Halte d'Ostricourt,Leforest
87345249,87345256,2.477,Halte d'Ostricourt,Libercourt
87345256,87286500,2.176,Libercourt,Phalempin
87345256,87345249,2.477,Libercourt,Halte d'Ostricourt
87345264,87345231,2.085,Pont-à-Vendin,Loison-sous-Lens
87345264,87345272,1.805,Pont-à-Vendin,Meurchin
87345272,87345264,1.805,Meurchin,Pont-à-Vendin
87345272,87345280,1.0,Meurchin,Bauvin-Provin
87345280,87345272,1.0,Bauvin-Provin,Meurchin
87345314,87343475,4.176,Somain,Lourches
87345389,87343475,2.055,Bouchain,Lourches
87345389,87345397,3.259,Bouchain,Iwuy
87345397,87345389,3.259,Iwuy,Bouchain
87345397,87345496,2.984,Iwuy,Escaudoeuvres
87345405,87345009,1.463,Sin-le-Noble,Douai
87345405,87345413,2.816,Sin-le-Noble,Cantin
87345413,87345405,2.816,Cantin,Sin-le-Noble
87345413,87345421,1.711,Cantin,Arleux
87345421,87345413,1.711,Arleux,Cantin
87345421,87345439,1.145,Arleux,Brunémont
87345439,87345421,1.145,Brunémont,Arleux
87345439,87345447,1.0,Brunémont,Aubigny-au-Bac
87345447,87345439,1.0,Aubigny-au-Bac,Brunémont
87345447,87345520,7.809,Aubigny-au-Bac,Cambrai
87345496,87345397,2.984,Escaudoeuvres,Iwuy
87345496,87345595,5.402,Escaudoeuvres,Wambaix
87345520,87313478,34.216,Cambrai,Chaulnes
87345520,87345447,7.809,Cambrai,Aubigny-au-Bac
87345546,87345553,1.51,Maurois,Bertry
87345553,87345546,1.51,Bertry,Maurois
87345553,87345561,2.345,Bertry,Caudry
87345561,87345553,2.345,Caudry,Bertry
87345561,87345587,3.194,Caudry,Cattenières
87345587,87345561,3.194,Cattenières,Caudry
87345587,87345595,1.017,Cattenières,Wambaix
87345595,87345496,5.402,Wambaix,Escaudoeuvres
87345595,87345587,1.017,Wambaix,Cattenières
87352047,87715326,1.0,Paul-Émile-Victor,Champagnole
87352047,87715383,6.114,Paul-Émile-Victor,La Chaux-des-Crotenay
87353573,87353599,37.96,Le Toec,St-Martin-du-Touch
87353573,87446179,1.0,Le Toec,St-Cyprien-Arènes
87353573,87497461,45.059,Le Toec,Galliéni-Cancéropole
87353573,87611939,1.0,Le Toec,Lardenne
87353581,87353599,1.0,Les Ramassiers,St-Martin-du-Touch
87353581,87611467,1.0,Les Ramassiers,Colomiers
87353581,87611939,39.826,Les Ramassiers,Lardenne
87353599,87353573,37.96,St-Martin-du-Touch,Le Toec
87353599,87353581,1.0,St-Martin-du-Touch,Les Ramassiers
87353599,87446179,54.176,St-Martin-du-Touch,St-Cyprien-Arènes
87353599,87611939,1.0,St-Martin-du-Touch,Lardenne
87354589,87354597,1.173,St-Sébastien-Pas-Enchantés,St-Sébastien-Frêne-Rond
87354589,87481002,1.718,St-Sébastien-Pas-Enchantés,Nantes
87354597,87354589,1.173,St-Sébastien-Frêne-Rond,St-Sébastien-Pas-Enchantés
87354597,87481408,1.0,St-Sébastien-Frêne-Rond,Vertou
87381012,87111278,1.0,Péreire-Levallois,Porte-de-Clichy
87381012,87281899,38.307,Péreire-Levallois,Haussmann-St-Lazare
87381012,87381020,1.0,Péreire-Levallois,Neuilly-Porte-Maillot
87381012,87381038,35.519,Péreire-Levallois,Avenue-Foch
87381012,87381046,44.982,Péreire-Levallois,Avenue-Henri-Martin
87381012,87381111,1.0,Péreire-Levallois,Pont-Cardinet
87381012,87384008,35.304,Péreire-Levallois,Paris-St-Lazare
87381012,87393033,41.36,Péreire-Levallois,Invalides
87381012,87393041,38.951,Péreire-Levallois,Pont-de-l'Alma
87381012,87393058,48.348,Péreire-Levallois,Champ-de-Mars-Tour-Eiffel
87381012,87543181,53.186,Péreire-Levallois,Boulainvilliers
87381012,87543207,55.73,Péreire-Levallois,Avenue-du-Président-Kennedy-Radio-France
87381012,87731448,23.368,Péreire-Levallois,Porte Maillot
87381020,87111278,43.251,Neuilly-Porte-Maillot,Porte-de-Clichy
87381020,87281899,48.16,Neuilly-Porte-Maillot,Haussmann-St-Lazare
87381020,87381012,1.0,Neuilly-Porte-Maillot,Péreire-Levallois
87381020,87381038,1.0,Neuilly-Porte-Maillot,Avenue-Foch
87381020,87381046,28.27,Neuilly-Porte-Maillot,Avenue-Henri-Martin
87381020,87381111,36.882,Neuilly-Porte-Maillot,Pont-Cardinet
87381020,87384008,46.016,Neuilly-Porte-Maillot,Paris-St-Lazare
87381020,87393033,40.987,Neuilly-Porte-Maillot,Invalides
87381020,87393041,32.727,Neuilly-Porte-Maillot,Pont-de-l'Alma
87381020,87393058,37.05,Neuilly-Porte-Maillot,Champ-de-Mars-Tour-Eiffel
87381020,87393066,52.421,Neuilly-Porte-Maillot,Javel
87381020,87543181,37.961,Neuilly-Porte-Maillot,Boulainvilliers
87381020,87543207,41.983,Neuilly-Porte-Maillot,Avenue-du-Président-Kennedy-Radio-France
87381020,87731448,6.54,Neuilly-Porte-Maillot,Porte Maillot
87381038,87111278,56.394,Avenue-Foch,Porte-de-Clichy
87381038,87281899,56.845,Avenue-Foch,Haussmann-St-Lazare
87381038,87381012,35.519,Avenue-Foch,Péreire-Levallois
87381038,87381020,1.0,Avenue-Foch,Neuilly-Porte-Maillot
87381038,87381046,1.0,Avenue-Foch,Avenue-Henri-Martin
87381038,87381111,49.459,Avenue-Foch,Pont-Cardinet
87381038,87384008,55.323,Avenue-Foch,Paris-St-Lazare
87381038,87393033,43.819,Avenue-Foch,Invalides
87381038,87393041,32.335,Avenue-Foch,Pont-de-l'Alma
87381038,87393058,30.5,Avenue-Foch,Champ-de-Mars-Tour-Eiffel
87381038,87393066,41.665,Avenue-Foch,Javel
87381038,87393322,52.408,Avenue-Foch,Pont-du-Garigliano-Hôpital-Georges-Pompidou
87381038,87543181,26.513,Avenue-Foch,Boulainvilliers
87381038,87543207,32.035,Avenue-Foch,Avenue-du-Président-Kennedy-Radio-France
87381038,87731448,17.615,Avenue-Foch,Porte Maillot
87381046,87381012,44.982,Avenue-Henri-Martin,Péreire-Levallois
87381046,87381020,28.27,Avenue-Henri-Martin,Neuilly-Porte-Maillot
87381046,87381038,1.0,Avenue-Henri-Martin,Avenue-Foch
87381046,87381111,58.013,Avenue-Henri-Martin,Pont-Cardinet
87381046,87393033,45.308,Avenue-Henri-Martin,Invalides
87381046,87393041,32.679,Avenue-Henri-Martin,Pont-de-l'Alma
87381046,87393058,25.741,Avenue-Henri-Martin,Champ-de-Mars-Tour-Eiffel
87381046,87393066,32.246,Avenue-Henri-Martin,Javel
87381046,87393322,42.389,Avenue-Henri-Martin,Pont-du-Garigliano-Hôpital-Georges-Pompidou
87381046,87543181,1.0,Avenue-Henri-Martin,Boulainvilliers
87381046,87543207,23.702,Avenue-Henri-Martin,Avenue-du-Président-Kennedy-Radio-France
87381046,87731448,27.745,Avenue-Henri-Martin,Porte Maillot
87381079,87381087,1.0,Bois-Colombes,Colombes
87381079,87381137,1.0,Bois-Colombes,Asnières-sur-Seine
87381079,87386300,19.174,Bois-Colombes,Les Vallées
87381087,87381079,1.0,Colombes,Bois-Colombes
87381087,87381095,1.0,Colombes,Le Stade
87381087,87386003,31.824,Colombes,La Garenne-Colombes
87381095,87381087,1.0,Le Stade,Colombes
87381095,87381848,1.0,Le Stade,Argenteuil
87381095,87386003,41.786,Le Stade,La Garenne-Colombes
87381111,87111278,14.554,Pont-Cardinet,Porte-de-Clichy
87381111,87113001,51.94,Pont-Cardinet,Paris-Est
87381111,87271007,48.27,Pont-Cardinet,Paris-Nord
87381111,87271023,48.27,Pont-Cardinet,Paris-Nord-Souterraine
87381111,87271031,48.27,Pont-Cardinet,Paris-Nord-Surface
87381111,87281873,50.177,Pont-Cardinet,Magenta
87381111,87281899,28.717,Pont-Cardinet,Haussmann-St-Lazare
87381111,87381012,1.0,Pont-Cardinet,Péreire-Levallois
87381111,87381020,36.882,Pont-Cardinet,Neuilly-Porte-Maillot
87381111,87381038,49.459,Pont-Cardinet,Avenue-Foch
87381111,87381046,58.013,Pont-Cardinet,Avenue-Henri-Martin
87381111,87381129,1.0,Pont-Cardinet,Clichy-Levallois
87381111,87384008,1.0,Pont-Cardinet,Paris-St-Lazare
87381111,87393033,41.549,Pont-Cardinet,Invalides
87381111,87393041,44.433,Pont-Cardinet,Pont-de-l'Alma
87381111,87393058,56.5,Pont-Cardinet,Champ-de-Mars-Tour-Eiffel
87381111,87731448,38.143,Pont-Cardinet,Porte Maillot
87381129,87381111,1.0,Clichy-Levallois,Pont-Cardinet
87381129,87381137,1.0,Clichy-Levallois,Asnières-sur-Seine
87381137,87381079,1.0,Asnières-sur-Seine,Bois-Colombes
87381137,87381129,1.0,Asnières-sur-Seine,Clichy-Levallois
87381137,87382002,1.0,Asnières-sur-Seine,Bécon-les-Bruyères
87381137,87386300,1.34,Asnières-sur-Seine,Les Vallées
87381145,87276139,1.39,Osny,Pontoise
87381145,87381152,1.583,Osny,Boissy-l'Aillerie
87381152,87381145,1.583,Boissy-l'Aillerie,Osny
87381152,87381160,1.0,Boissy-l'Aillerie,Montgeroult-Courcelles
87381160,87381152,1.0,Montgeroult-Courcelles,Boissy-l'Aillerie
87381160,87381178,1.828,Montgeroult-Courcelles,Us
87381178,87381160,1.828,Us,Montgeroult-Courcelles
87381178,87381186,1.765,Us,Santeuil-Le Perchay
87381186,87381178,1.765,Santeuil-Le Perchay,Us
87381186,87381194,2.473,Santeuil-Le Perchay,Chars
87381194,87381186,2.473,Chars,Santeuil-Le Perchay
87381194,87381202,2.629,Chars,Lavilletertre
87381202,87381194,2.629,Lavilletertre,Chars
87381202,87381210,1.315,Lavilletertre,Liancourt-St-Pierre
87381210,87381202,1.315,Liancourt-St-Pierre,Lavilletertre
87381210,87381228,3.103,Liancourt-St-Pierre,Chaumont-en-Vexin
87381228,87381210,3.103,Chaumont-en-Vexin,Liancourt-St-Pierre
87381228,87381236,2.799,Chaumont-en-Vexin,Trie-Château
87381236,87381228,2.799,Trie-Château,Chaumont-en-Vexin
87381236,87381244,1.508,Trie-Château,Gisors
87381244,87381236,1.508,Gisors,Trie-Château
87381244,87381269,4.513,Gisors,Sérifontaine
87381269,87381244,4.513,Sérifontaine,Gisors
87381269,87381293,9.178,Sérifontaine,Gournay-Ferrières
87381293,87381269,9.178,Gournay-Ferrières,Sérifontaine
87381293,87411470,13.574,Gournay-Ferrières,Serqueux
87381418,87381426,1.421,Éragny-Neuville,St-Ouen-l'Aumône-Église
87381418,87381459,2.045,Éragny-Neuville,Conflans-Fin-d'Oise
87381426,87276105,15.075,St-Ouen-l'Aumône-Église,St-Ouen-l'Aumône
87381426,87276147,35.544,St-Ouen-l'Aumône-Église,Épluches
87381426,87276154,48.08,St-Ouen-l'Aumône-Église,Pont-Petit
87381426,87337980,30.397,St-Ouen-l'Aumône-Église,St-Ouen-l'Aumône-Liesse
87381426,87381418,1.421,St-Ouen-l'Aumône-Église,Éragny-Neuville
87381459,87381418,2.045,Conflans-Fin-d'Oise,Éragny-Neuville
87381459,87381483,1.0,Conflans-Fin-d'Oise,Maurecourt
87381459,87381657,1.173,Conflans-Fin-d'Oise,Achères-Ville
87381459,87381897,1.005,Conflans-Fin-d'Oise,Conflans-Ste-Honorine
87381475,87381491,1.0,Chanteloup-les-Vignes,Andrésy
87381475,87381806,1.174,Chanteloup-les-Vignes,Triel-sur-Seine
87381483,87381459,1.0,Maurecourt,Conflans-Fin-d'Oise
87381483,87381491,1.0,Maurecourt,Andrésy
87381491,87381475,1.0,Andrésy,Chanteloup-les-Vignes
87381491,87381483,1.0,Andrésy,Maurecourt
87381509,87381590,1.0,Mantes-la-Jolie,Mantes-Station
87381509,87381624,7.418,Mantes-la-Jolie,Bréval
87381509,87415885,2.987,Mantes-la-Jolie,Rosny-sur-Seine
87381558,87381566,1.582,Juziers,Gargenville
87381558,87381830,2.44,Juziers,Meulan-Hardricourt
87381566,87381558,1.582,Gargenville,Juziers
87381566,87381574,1.0,Gargenville,Issou-Porcheville
87381574,87381566,1.0,Issou-Porcheville,Gargenville
87381574,87381582,1.551,Issou-Porcheville,Limay
87381582,87381574,1.551,Limay,Issou-Porcheville
87381582,87381590,1.309,Limay,Mantes-Station
87381590,87381509,1.0,Mantes-Station,Mantes-la-Jolie
87381590,87381582,1.309,Mantes-Station,Limay
87381590,87386763,4.072,Mantes-Station,Épône-Mézières
87381624,87381509,7.418,Bréval,Mantes-la-Jolie
87381624,87387092,5.0,Bréval,Bueil
87381657,87381459,1.173,Achères-Ville,Conflans-Fin-d'Oise
87381715,87381723,1.123,Mareil-sur-Mauldre,Maule
87381715,87393363,2.12,Mareil-sur-Mauldre,Beynes
87381723,87381715,1.123,Maule,Mareil-sur-Mauldre
87381723,87381731,1.924,Maule,Nézel-Aulnay
87381731,87381723,1.924,Nézel-Aulnay,Maule
87381798,87381848,1.483,Val-d'Argenteuil,Argenteuil
87381798,87381863,1.969,Val-d'Argenteuil,Cormeilles-en-Parisis
87381806,87381475,1.174,Triel-sur-Seine,Chanteloup-les-Vignes
87381806,87381814,2.352,Triel-sur-Seine,Vaux-sur-Seine
87381814,87381806,2.352,Vaux-sur-Seine,Triel-sur-Seine
87381814,87381822,1.773,Vaux-sur-Seine,Thun-le-Paradis
87381822,87381814,1.773,Thun-le-Paradis,Vaux-sur-Seine
87381822,87381830,1.0,Thun-le-Paradis,Meulan-Hardricourt
87381830,87381558,2.44,Meulan-Hardricourt,Juziers
87381830,87381822,1.0,Meulan-Hardricourt,Thun-le-Paradis
87381848,87276188,1.53,Argenteuil,Sannois
87381848,87381095,1.0,Argenteuil,Le Stade
87381848,87381798,1.483,Argenteuil,Val-d'Argenteuil
87381863,87381798,1.969,Cormeilles-en-Parisis,Val-d'Argenteuil
87381863,87381871,1.0,Cormeilles-en-Parisis,La Frette-Montigny
87381871,87381863,1.0,La Frette-Montigny,Cormeilles-en-Parisis
87381871,87381889,1.0,La Frette-Montigny,Herblay
87381889,87381871,1.0,Herblay,La Frette-Montigny
87381889,87381897,2.649,Herblay,Conflans-Ste-Honorine
87381897,87381459,1.005,Conflans-Ste-Honorine,Conflans-Fin-d'Oise
87381897,87381889,2.649,Conflans-Ste-Honorine,Herblay
87381905,87334482,1.743,Cergy-Préfecture,Neuville-Université
87381905,87382499,2.092,Cergy-Préfecture,Cergy-St-Christophe
87382002,87381137,1.0,Bécon-les-Bruyères,Asnières-sur-Seine
87382002,87382200,1.0,Bécon-les-Bruyères,Courbevoie
87382002,87386300,1.0,Bécon-les-Bruyères,Les Vallées
87382200,87382002,1.0,Courbevoie,Bécon-les-Bruyères
87382200,87382218,1.0,Courbevoie,La Défense
87382218,87382200,1.0,La Défense,Courbevoie
87382218,87382382,1.0,La Défense,Puteaux
87382218,87731430,6.08,La Défense,La Défense CNIT
87382259,87382267,1.483,Garches-Marnes-la-Coquette,Vaucresson
87382267,87382259,1.483,Vaucresson,Garches-Marnes-la-Coquette
87382267,87382432,1.0,Vaucresson,La Celle-St-Cloud
87382333,87382341,1.103,Chaville-Rive-Droite,Sèvres-Ville-d'Avray
87382333,87382887,1.0,Chaville-Rive-Droite,Viroflay-Rive-Droite
87382333,87393207,15.267,Chaville-Rive-Droite,Chaville-Rive-Gauche
87382341,87382333,1.103,Sèvres-Ville-d'Avray,Chaville-Rive-Droite
87382341,87382358,1.382,Sèvres-Ville-d'Avray,St-Cloud
87382341,87393124,21.318,Sèvres-Ville-d'Avray,Sèvres-Rive-Gauche
87382358,87382341,1.382,St-Cloud,Sèvres-Ville-d'Avray
87382358,87382366,1.0,St-Cloud,Le Val-d'Or
87382366,87382358,1.0,Le Val-d'Or,St-Cloud
87382366,87382374,1.0,Le Val-d'Or,Suresnes-Mont-Valérien
87382374,87382366,1.0,Suresnes-Mont-Valérien,Le Val-d'Or
87382374,87382382,1.0,Suresnes-Mont-Valérien,Puteaux
87382382,87382218,1.0,Puteaux,La Défense
87382382,87382374,1.0,Puteaux,Suresnes-Mont-Valérien
87382382,87731430,20.6,Puteaux,La Défense CNIT
87382432,87382267,1.0,La Celle-St-Cloud,Vaucresson
87382432,87382440,1.0,La Celle-St-Cloud,Bougival
87382440,87382432,1.0,Bougival,La Celle-St-Cloud
